name,lat,lon,image_path
Bách Phương - Bún Bò Nam Bộ,21.0322448,105.8467823,
Phở Gia truyền Bát Đàn,21.0336377,105.8463792,
Bánh mì Trâm,21.0282523,105.8425041,
Nhà Phố Hà Nội 437 Hồng Hà Sinsoledad,21.03648,105.8542595,
Somerset Grand Hanoi,21.0258326,105.8463672,
Hanoi Blue Sky,21.0369374,105.8472445,
Quyen Pham,21.0146669,105.8497849,
Nuoc Mia,21.030141,105.8454024,
S'Patisserie,21.0255546,105.8525989,
Phở bưng Hàng Trống,21.0313423,105.8493056,
Rạp chiếu phim CGV,21.0525958,105.7803871,
Paolo & Chi Pizzeria Old Quarter,21.0360908,105.8521843,
Gau Coffee & Bakery,21.0317249,105.8496545,
KEM MIXUE,21.261355,105.8534708,
El Gaucho,21.0244842,105.8563607,
Nhà Hàng Blue Butterfly,21.0347487,105.8535038,
Snow Island Coffee,21.0072548,105.7941104,
Lotte Cinema Thăng Long,21.007102,105.7930253,
Phở Thìn Béo,21.015372,105.83269,
Chuyển phát nhanh Văn Minh,21.0152833,105.8327861,
Bún Cá Rô Đồng Hương Quỳnh,21.0154663,105.8326002,
VIP Dentist,21.0151296,105.8329247,
Bún Sườn Chua 63,21.0151648,105.8329047,
Takoyaki,21.0389067,105.7854561,
Đình Làng Văn Tinh,21.0906632,105.8504764,
The Youth AOF,21.0736775,105.7733317,
Coffe Number 1,21.0742461,105.7732329,
Highlands Coffee,21.0410354,105.7902666,
Fin House - Buffet Lẩu Thái,21.0768757,105.7732338,
345,21.078169,105.7756127,
Lẩu Nướng Bay,21.0747195,105.7734294,
Lẩu I One,21.0742564,105.7771866,
Lẩu Nướng Huyền Anh,21.0777341,105.7755277,
Fin BBQ - Buffet Thịt Nướng,21.0744328,105.7734835,
Khách Sạn Hanoi Serenity Diamond,21.0344096,105.8467548,
Meez Jewelry,21.0155736,105.8324832,
Goldkarat,21.0155335,105.8325056,
ADJ,21.0154377,105.8326335,
Klever Fruit,21.0153429,105.8327213,
Bếp NK,21.0152582,105.8328222,
Rau Má Tươi,21.0151928,105.8328757,
Ace Watch,21.0150727,105.8329864,
KT Atlantic,21.015013,105.8330427,
An Nhiên,21.0149805,105.8330808,
Tuyết Lê,21.0149431,105.8331219,
Doll Eyes,21.0150417,105.8330136,
Caraluna,21.0153065,105.8327515,
bách hóa,21.0714818,105.7725963,
Nhà Hàng Heritage,21.0331145,105.8391403,
d,21.0730862,105.7726483,
Nhà hàng Tadibar,21.0191687,105.793509,
Steel Coffee,21.0758019,105.7735223,
Cà Phê Tom,21.0757385,105.772247,
Cơm Ông Bình,21.0675911,105.7620797,
Cafe Mộc,21.0057539,105.8458586,
KOPee coffee,21.0058763,105.845829,
"Máy Photocopy TNT, đại lý máy photo giá rẻ",20.9711523,105.8260919,
Tiệm Bánh Tình Thân,21.0746898,105.7735745,
Thời Trang Công Sở EVY,21.0390051,105.7923581,
Thẩm mỹ Huy Hoàng,21.0182105,105.8237429,
Mỹ Phẩm Jesse Store,21.0771397,105.7737717,
Công Ty TNHH TM Tổng Hợp Thanh Phương,21.0617755,105.7779765,
LUCIANA,21.030888,105.8466716,
EBD Book,21.0095079,105.8378024,
Shop Áo Phông Trắng Trơn Authentic,21.0106075,105.823954,
Đức Tài Photocopy,21.005915,105.8458316,
Phở Bò 149,21.0173841,105.8315492,
Nhà thuốc số 9,21.0173423,105.8315949,
Nhà thuốc Bảo Phúc II,21.0170633,105.8318618,
Pizza Hut,20.9642392,105.7718101,
May's Studio,21.0239756,105.8327453,
VIB Xa La,20.9622995,105.7941262,
Charis Beauty & Spa,21.0172833,105.8316676,
Lyly Đặng,21.017034,105.8318938,
Hair Salon 1993,21.0170246,105.8319349,
Spa Mỹ Á Beauty & Clinic,21.0167398,105.8322029,
Hair Salon Anh Tuấn,21.0153534,105.8335582,
Hair Salon Bảo Ngọc,21.0148892,105.8340164,
Hải sản Quảng Ninh,21.0148309,105.8340887,
fLeuriste amusée,21.0110178,105.8269015,
IVY Luxury,21.0169578,105.8320239,
Bưu Điện Hoàng Quốc Việt,21.04587,105.79117,
Cơm niêu Singapore KOMBO,21.0102427,105.8358985,
Quạc Mía Mix,21.0094016,105.8348681,
Kichi-Kichi,21.0093544,105.8348078,
Cà Phê Chợ - Trung Tự,21.0108368,105.8310086,
Cà Phê Gemax,21.0109309,105.8310692,
Phở Lý Quốc Sư,21.0109743,105.831105,
Pizza Hut,21.0139665,105.8340501,
Cafe'CITO,21.0104261,105.8361029,
AHA Cafe,21.0104003,105.836079,
Nha khoa Khanh,21.0095931,105.835106,
Cơm niêu Tố Uyên,21.0081435,105.8333252,
Ốc Lan Béo Hải Phòng,21.0077784,105.832703,
Somerset Hoa Binh Hanoi,21.0465195,105.7950819,
Loire,21.0103245,105.8359978,
Her Studios,21.0102953,105.8359649,
Medyla,21.0102695,105.8359298,
Đầm bầu Mom Baby,21.0101284,105.8357849,
Ngọc Trần,21.009692,105.8352277,
TokyoLife,21.0096477,105.8351774,
Everon,21.009385,105.8348458,
SMG,21.0100218,105.8356532,
JM Dress Design,21.0099926,105.8356155,
Bestmum Materinity,21.0099538,105.8355687,
Tiin,21.0099314,105.835538,
Charme,21.0099044,105.8355036,
ilaby Kids,21.0098591,105.8354452,
Circle K,21.0126738,105.8326173,
ShopDunk Care,21.0139659,105.8339731,
mint Cosmetics,21.010349,105.836028,
Đầm bầu Minh Huệ,21.0101113,105.835764,
Moonchic,21.0100877,105.8357332,
Đồ sơ sinh Ếch Cốm,21.0096158,105.8351386,
D.Chic,21.0094559,105.8349379,
Oyster,21.0094295,105.8349088,
WinMart+,21.00862,105.833912,
Madelen,21.0085884,105.8338829,
blink,21.0085543,105.8338394,
Fresh Garden,21.0084537,105.8337179,
Dũng Phương,21.0084188,105.8336695,
Origato,21.0083878,105.8336306,
Phan Nguyen Men Wear,21.008356,105.8335924,
Hapas,21.0083254,105.8335523,
Genviet Jeans,21.0082984,105.8335217,
Owen,21.0082705,105.8334832,
Winny,21.0082462,105.8334515,
Onetone,21.008211,105.8334096,
Lalin,21.0081894,105.833382,
Mymy Shoes,21.0081637,105.833349,
Anchy,21.0081238,105.8332929,
JM Dress Design,21.0080299,105.8332146,
Bunny Shoes,21.0079552,105.8331234,
Thai Trinh,21.0077474,105.8328667,
DZ Collections,21.0077254,105.8327579,
Trung tâm Nghiên cứu và Ứng dụng Y học cổ truyền CTA,21.0511017,105.790782,
Ficado Coffee,21.046902,105.7832036,
Quầy thuốc Bảo An số 1,21.0471298,105.7831976,
The Coffee House,21.0499507,105.782521,
Bánh mì Anh Tuấn,21.0127468,105.8323414,
Ding Tea,21.0103138,105.8365182,
Cafe Muối,21.0102855,105.8364829,
Mongo Tea & Ice Cream,21.0102586,105.8364441,
Bánh mì Phố,21.0099118,105.8360645,
Chim Xinh Quán,21.0098808,105.8360911,
Of Him Coffee,21.0098283,105.8361421,
Nhà thuốc Trần Thanh,21.0095505,105.8355154,
Pate Cột Đèn,21.0095012,105.8354522,
The Cha,21.0093422,105.8352718,
Câu Lạc Bộ Kickfit,21.0083245,105.8342788,
Tmore - Tiệm Trà Chanh,21.0083674,105.8341949,
Phê La,21.0087906,105.8346209,
Can thiệp sớm Hùng Vương,21.0484256,105.7841756,
Nhà thuốc Anh Đức,21.0127084,105.8323841,
Healthy & Beauty Việt Nam,21.0488962,105.7841221,
Thế Giới Áo Da,21.0098062,105.8353762,
SammiShop,21.0092128,105.8346435,
Twenty.Five,21.0090146,105.8344017,
Friday,21.0089074,105.83427,
Mialala,21.0088816,105.8342363,
LEP',21.0088361,105.8341831,
Rechic,21.008799,105.8341398,
Phụ kiện Hà Xinh,21.0087787,105.8341173,
Bee Shoes,21.0079125,105.8330666,
Daisy,21.0078772,105.8330191,
Potato Fashion,21.0078463,105.8329746,
Germe,21.0078164,105.8329375,
Glam Accessories,21.0076951,105.8327863,
Triumph,21.0077198,105.8328254,
Vincom Plaza Bắc Từ Liêm,21.0527996,105.7809996,
Sửa xe máy Tiến Mạnh,21.0497216,105.7830527,
Circle K,21.0464291,105.7832554,
Milan Home,21.0464733,105.7831702,
Kärcher,21.0464749,105.7829664,
Bami Sami,21.0101878,105.8363638,
Xóm Thơm,21.0100968,105.8362487,
Clever Collection,21.0100259,105.8361545,
My Kingdom,21.0099966,105.8361205,
MIAH Bigsize,21.0099682,105.8360821,
Zio Hair Salon,21.0097927,105.8361759,
TokyoLife,21.0098168,105.835832,
Curnon Watch,21.009781,105.8357962,
Key,21.0097279,105.8357355,
Hanosimex,21.0096907,105.8356928,
Cocolux,21.009667,105.8356616,
Viettien,21.0096195,105.8356004,
Bác Tôm,21.0095702,105.8355423,
Feelsy,21.0095232,105.8354801,
Shop Mai Hường,21.0094834,105.8354313,
Hala Fruit,21.0094607,105.8354039,
ACE Kid fashion,21.0094336,105.8353758,
Ngọc Vân Kids,21.0093204,105.8352383,
H.Ladies,21.0092914,105.8351958,
ChicMom,21.0092614,105.8351572,
Joamom,21.0092388,105.8351257,
Ciara,21.0092209,105.8350976,
HanoiBra,21.0087286,105.8345342,
tingoan,21.0087054,105.8345009,
Đầm bầu Mom Baby,21.008632,105.8344063,
Yến sào Sài Gòn,21.0084722,105.8343431,
Hàng tiêu dùng - nhập khẩu Lào - Thái Lan,21.0084201,105.8342684,
Joamom,21.0086788,105.8344679,
Soleil Room,21.0089412,105.8347619,
Kate by Linh Nguyen,21.008658,105.8344386,
Spa Mai Lê,21.0485018,105.7841769,
Pháp phục Phật giáo Việt Nam,21.048584,105.7842575,
nana21,21.0135364,105.8316207,
WinMart+,21.0127766,105.8323349,
Hair Salon Đàm Việt,21.0133537,105.8317871,
Cine Cafe,21.0133633,105.8315728,
Cha Tra Thai,21.0182922,105.8288805,
Cà Phê KoPee,21.019129,105.8251761,
Nha khoa Mỹ,21.009151,105.8350212,
Oh! Ze,21.0090783,105.8349323,
Cing Hu Tang,21.0083355,105.8341594,
Đô Đô,21.0089942,105.8348302,
Moon Cafe,21.0131788,105.8317593,
Cafe Kỳ Ngộ,21.013063,105.8318708,
Trường Đại học Công nghệ Đông Á,21.0400027,105.741891,
Đài Truyền hình Kỹ thuật số VTC,21.0026744,105.8639683,
Tamaya,20.9833258,105.8424762,
Nhà Hàng Sio Sushi,21.016746,105.8239549,
Xưởng Cafe Hoàng Cầu,21.016033,105.8200804,
Yu Tang,21.0311318,105.8507802,
Green Spa,21.0129643,105.8321093,
Biliev,21.0091758,105.8350443,
Nữ Hoàng Đầm Bầu,21.0091067,105.8349662,
Hồng Hà,21.0090489,105.8348892,
Hàng Đức Phương Thúy,21.0100759,105.836223,
Hoang Anh Diamond Luxury,21.0100515,105.8361891,
H.I.U,21.00976,105.8357724,
Fruity Happy,21.0083915,105.8342336,
For Me,21.0087717,105.8345925,
QuinShop,21.0087508,105.8345644,
Medyla,21.0089714,105.8347995,
VinFast,21.0403255,105.7409573,
VinFast,20.9525789,105.7514049,
BMW,21.0498239,105.7820214,
VinFast,21.0716227,105.784862,
Phụ kiện điện thoại Rồng Vàng,21.0142262,105.8338023,
501 Coffee,20.9862022,105.8142353,
Nhà Hàng Bia Tươi Thanh Hoàng,20.8842964,105.5788403,
Bún Chả Sinh Từ,21.0110316,105.8311756,
Aventus Coffee,21.0090302,105.8019608,
Highlands Coffee,21.0188481,105.8249754,
Highlands Coffee,21.1131476,105.8282026,
New Day,21.0095676,105.8350713,
Calie,21.0095279,105.8350267,
Liin,21.0094845,105.8349775,
Shop Phan Ngân,21.0091918,105.8346188,
seo,21.0091764,105.8345985,
Leika,21.0091459,105.834559,
Triumph,21.0091168,105.8345208,
Celi,21.0090646,105.8344624,
Klever Fruit,21.0090385,105.8344307,
Cosmo Design,21.0085147,105.8337919,
Lemia Design,21.0089886,105.8343722,
May Boutique,21.0089568,105.8343286,
Ha Huyen Shoes,21.0089306,105.8342959,
Linstore,21.0080114,105.833193,
Venus Charm,21.0079844,105.8331623,
Flane,21.0100656,105.8357051,
Yame,21.0100424,105.8356762,
Ngọc Hà,21.0169808,105.8319523,
Đồ Si Kiện Tuyển,21.0168931,105.8320832,
1977 Station Cafe,21.0321609,105.8450575,
Gold Coffee,21.0316839,105.8449493,
Coffee Như Ý,21.0315299,105.8449144,
Railway Tuan Cafe,21.0303622,105.8444296,
Ga Đông Dương,21.0302667,105.8443151,
20 Railway,21.0318996,105.8449982,
24 The Small Station,21.0318501,105.844987,
Choo Choo Coffee,21.0304973,105.8443851,
Coffee Vân 78,21.030825,105.8446308,
Eisenbahn Kaffee,21.0302301,105.8442768,
Sixty Six Coffee,21.0310906,105.8447649,
mincolin,21.0319265,105.8450043,
76 Train Street,21.030866,105.8447789,
74 Train Street,21.0308949,105.8447914,
Coffee - Cold Beer,21.0317955,105.8449746,
The Train Since 1881,21.0310496,105.8447475,
Coffee 64,21.0311225,105.844784,
Nhà Lê,21.0304543,105.8445156,
Hảo Hảo Coffee,21.0307662,105.8447321,
Giao’s Coffee,21.0319744,105.8450152,
Càfê Vân,21.0308329,105.8447647,
34 Railway,21.0316301,105.8449371,
Coffee - Sân Ga,21.0311723,105.8448038,
72 Train Street,21.0309202,105.8448023,
Cat Coffee,21.0312755,105.8448511,
Hanoian,21.0320721,105.8450374,
Coffee Bends 84,21.0307228,105.8445654,
Cofee 70,21.0310127,105.8447314,
Coffee Station 16,21.0319515,105.84501,
Cafe Bắp 42,21.0314535,105.844897,
90 Đường Tàu,21.0305911,105.8444622,
May Hanoi Cafe,21.0303668,105.8442566,
Coffee 54 - 58,21.0312458,105.8448357,
An An Coffee,21.0304528,105.8443413,
Coffee Chill 96,21.0305249,105.8444122,
Ga Đông Dương,21.0307094,105.8447002,
Choo Choo Coffee,21.0305012,105.8445553,
Hảo Hảo Coffee,21.0307886,105.8446075,
Coffee Bình Minh,21.032012,105.8450237,
Huyền Coffee,21.0321309,105.8450507,
Cà Phê Ga Đông Dương,21.0302894,105.8441804,
Coffee Chill 96,21.030535,105.8445852,
70 Train Street,21.0309507,105.8448153,
Ann Coffee & Tea,21.0313012,105.8448568,
Coffee 40,21.0314864,105.8449045,
Ms Hương Ly,21.0314167,105.8448887,
Ga Đông Dương,21.0306105,105.8446379,
Phòng khám Tai Mũi Họng 789,21.0247631,105.7715702,
Bưu điện Quốc tế,21.0261709,105.8536135,
Gowhere Hanoi,21.0259464,105.8379641,
Ly Fox Shop,21.0256965,105.8345688,
Hanoi Happy Tour,21.0305652,105.8444437,
Hanoi Train Street Travel,21.0303137,105.8443693,
The Sinh Cafe Tour Online,21.0315758,105.8449248,
Maori Tattoo,21.0313902,105.8448827,
Hanoi Train Street Travel,21.0306904,105.8445447,
Điện dân dụng Oanh Khánh,21.0302266,105.8440774,
Supremacy,20.9877755,105.7969824,
Dental 365,21.0127133,105.8033517,
"Thiện Điện Thoại, Thiện Phụ Kiện",20.986922,105.5357599,
WinMart+,21.0684473,105.8023371,
Tổ dân phố 7 phường Điện Biên,21.033553,105.833468,
Phố nướng xứ Lạng,21.0390476,105.8467609,
Trạm Xăng Dầu Số 31,21.037803,105.8084292,
Quán Cơm Mậu Dịch,21.0455452,105.8405476,
Papa's Dessert Café,21.0320283,105.8370694,
Hermanas,21.0320924,105.8370422,
Bia Bắc Sơn,21.038392,105.8311299,
X Coffee 11 Huy du,21.0359485,105.7656068,
Nhà Hàng Fabrik,21.0438777,105.8378849,
Pizza Hut,21.0303431,105.8159146,
Kitaguni,21.0292029,105.8074289,
Ofukuro,21.0285111,105.806208,
Nhà thờ Giáo xứ Giảng Võ,21.0242512,105.8147196,
Cà Phê Helio Daewoo,21.0311501,105.8128497,
Trung Hoa Đệ Nhất Sủi Cảo,21.0292976,105.8123813,
Win Bridge & Poker Sport Club,21.0478774,105.8422406,
Cà Phê All Day,21.0410541,105.8446562,
Gà Mạnh Hoạch,21.0271124,105.8222498,
Izakaya Yancha,21.0294166,105.8090898,
Shichifuku Hanoi,21.0330453,105.8068682,
T+ Beer Club,21.0239192,105.8199492,
Nhà Hàng Bia Mộc Lâm 2,21.0327287,105.8095646,
Nhà Hàng & Cà Phê EMM's,21.0270206,105.8222252,
Nhà Hàng Bia Hơi Hải Xồm,21.0344004,105.811264,
Nhà Hàng Hàng Bánh Poeme,21.0198815,105.8170605,
BIDV,21.0195062,105.8166365,
Highlands Coffee,21.0246891,105.8190193,
Street Sushi,21.0348271,105.810956,
Nhà Hàng Bếp Mường,21.027178,105.8171936,
Vũ Kiều Tú / Sen Trang An / Cumulus,21.0327728,105.8539006,
May de Cuisine,21.0340257,105.8535075,
Đài quan sát Lotte Skywalk,21.0322019,105.8123288,
Win Hotel,21.0314317,105.8502016,
Khách Sạn First Eden,21.0417959,105.8451291,
Khách sạn Bình Minh,21.0260095,105.8160956,
SkyLark Hotel,21.0399953,105.8452644,
Media Central,21.0341357,105.8513362,
WinMart,21.02091,105.8278952,
AEON MaxValu,20.990925,105.8142339,
Circle K,21.0455372,105.8432583,
Cửa Hàng Thời Trang Nam Mr.Luan,21.0307462,105.8254457,
EAP,21.0332168,105.8375834,
Ô mai Hồng Lam Đào Tấn,21.0330278,105.8069125,
Pet Mart Kim Mã,21.0318491,105.8246645,
Thẩm Mỹ Sen,21.0332109,105.8065326,
Spa July,21.0285149,105.8108051,
Siêu thị điện máy Mediamart,21.029254,105.8123132,
Cửa Hàng Clever Changes,21.0419654,105.8201847,
Siêu thị Thuốc Việt,21.0197554,105.8174783,
Hoa Nhà Min - Cửa Hàng Hoa Tươi Nghệ Thuật,21.0298681,105.8271814,
Siêu Thị Annam Gourmet,21.0639402,105.8280816,
Trung Tâm Mua Sắm Syrena,21.064144,105.8280612,
Vietcombank,21.0034051,105.8364272,
Hoa Viên Craft Brewery,21.0177804,105.8587185,
Phở Thìn 1979,21.0337897,105.8350287,
NB Hostel,21.0629582,105.827684,
Euphoria Hotel / Label6 Studio,21.0631866,105.827599,
Tink Shop,21.0079893,105.8258076,
AEON MaxValu,20.9533568,105.9389933,
Rạp Phim CGV,20.9635576,105.8228876,
Izakaya Unatoto,21.0296837,105.8105812,
Nhà Hàng Hồ Tây Sushi,21.0444866,105.8180573,
Starbucks,21.0147137,105.7772099,
Cộng Cà Phê,21.0144708,105.776872,
Bún Ngon,21.0125427,105.8505161,
Tokachiya Ramen,21.0291169,105.8069828,
Itaewon Dakgalbi,21.0291148,105.8066682,
Phở bò Đức Khôi,21.0364989,105.8462128,
Thu Cúc TCI Thanh Xuân,20.9992267,105.8141044,
Nhà Hàng Highway 4,21.029439,105.8092811,
Helios Auto Detailing,20.9836509,105.7801703,
FPT Shop,21.009998,105.8516645,
WinMart+,21.0019191,105.8424356,
Viettel,20.9799532,105.8189481,
Circle K,20.9943485,105.8067668,
Thế Giới Di Động,20.9940357,105.8063115,
30 Shine,20.9938712,105.8060514,
Cửa Hàng Thời Trang Baza,20.9923765,105.8039596,
Skyline Coffee,21.0167236,105.8211964,
Petrolimex,21.0444482,105.8461178,
Youone Hotdog,21.0226916,105.807599,
Youone Hotdog,20.986858,105.7970406,
Youone Hotdog,21.0191363,105.8282933,
BIDV,20.9994636,105.8285192,
Micasa - Tea & Coffee,21.008974,105.9668914,
Bún Đậu Phố Cổ,21.0229285,105.8161781,
The Coffee House,21.0673752,105.8010399,
Đảng uỷ - UBND phường Đội Cấn,21.0343738,105.8306015,
Circle K,21.0111154,105.8305996,
Luckin Mart,20.9799249,105.8189905,
L’s Place,21.0298041,105.8567249,
L's Place,21.0243493,105.8465325,
Honda Head Vũ Hoàng Lê #1,20.9757181,105.782519,
Thế Giới Di Động,20.9927228,105.8136674,
Điện Máy Xanh,20.9862069,105.8142257,
WinMart+,20.9790995,105.8206071,
WinMart+,20.9878691,105.8128848,
WinMart+,20.9924735,105.8136051,
Thế Giới Di Động,20.9839669,105.8155948,
Homefarm,20.9869139,105.8131521,
Cửa hàng Bia hơi Hà Nội,21.0417403,105.8216323,
Trần Huê Art Gallery,21.0305784,105.8446155,
Pizza Hut,21.0504678,105.8932462,
Duck Bank,21.0659731,105.7812814,
COffee21,21.0668179,105.7816599,
Trường Đại học Khoa học và Công nghệ Hà Nội,21.048152,105.8011776,
BILL THANH,21.1986075,105.8464351,
Sakura Montessori,21.0144088,105.7823979,
VietinBank,21.0155361,105.782979,
Hà Đăng Mart,21.0151651,105.7825427,
Nhà hàng MAISON,21.0168259,105.8212533,
WinMart+,21.0238652,105.841142,
Grand Vin de Bordeux,21.0129672,105.8198704,
Wine Garden,21.0185665,105.7953763,
Siêu thị thực phẩm chức năng GPCare - Cơ sở 3 - 65B Trần Hưng Đạo,21.0216211,105.8494073,
Rửa xe Công nghệ Auto,21.043355,105.7884082,
Cà Phê Giảng - Cà Phê Trứng,21.033606,105.8546223,
V33-Bún chả 309,21.0649573,105.7793907,
V34-Lớp mẫu giáo độc lập,21.0652565,105.7793815,
Đồng hồ hiệu,21.0084719,105.7802367,
Miana Outlet,21.0093949,105.8507884,
Tmart,20.9913639,105.8132939,
Tmart,20.9865313,105.8140295,
V35-Tiệm bánh Minh Quang,21.0653593,105.7793688,
V32-Hair salon Q Luyện,21.0648221,105.7794184,
BIDV,21.0116945,105.8494932,
Cà Phê Cốt Dừa Cô Hạnh - Cơ Sở Nguyễn Khang,21.0225082,105.7990438,
Tadian,21.0361283,105.8465959,
Quán Bia Giang Trọc,21.0388835,105.82134,
Ô mai Hồng Lam Nguyễn Chí Thanh,21.0251334,105.8110502,
Cà Phê Gather Wellness Complex,21.0212867,105.8468216,
Đình Cổ Vũ,21.0316547,105.8499022,
Tous les Jours,21.0044803,105.7989924,
GO!,21.0075494,105.793202,
Nuru Massage Vip,21.0381617,105.7997585,
Chops,21.0625869,105.8291428,
GO!,21.0508114,105.8932747,
Vincom Plaza Skylake,21.0202008,105.7812518,
Vincom Center Metropolis Liễu Giai,21.0314958,105.8150707,
WinMart+,20.9823231,105.8159267,
TH True Mart,20.9822941,105.8159644,
